Latitude,Longitude,Id,Name,Main Address,Address Level - 1,Address Level - 1,Address Level - 1,Address Level - 1,Date Of Last Update
53.372091,-6.590399,1258,Kingsbry Medical Centre,"152 Kingsbry, Maynooth, Co. Kildare, W23 C677",Kildare,Dublin,Mayo,Mayo,08-Apr-22
53.339688,-6.224999,5358,Mental Health GP Clinic,"152 Rosary Terrace, Stella Gardens, Dublin 4, D04 YP86",152 Rosary Terrace,Dublin,Louth,Louth,07-Apr-22
53.330676,-6.3247,4103,Dr Helen Fenton,"154 Cooley Road, Dublin 12, D12 YR99",154 Cooley Road,Wexford,Louth,Louth,27-Apr-22
53.988954,-7.362789,2897,Atlantic Medical,"16 College Street, Cavan, H12 F439",16 College Street,Kerry,Leitrim,Leitrim,21-Apr-22
53.344061,-6.265167,1370,Dame Street Medical Centre,"16 Dame Street, Dublin 2, D02 TD50",16 Dame Street,Cork,Kerry,Kerry,12-Apr-22
53.344061,-6.265167,5534,Other - Dame Street Denta,"16 Dame Street, Dublin 2, D02 TD50",16 Dame Street,Louth,Sligo,Sligo,08-Feb-22
51.87477,-8.439925,3097,Dr Seamus Looney,"16 Douglas West, Douglas, Cork, T12 D850",16 Douglas West,Cork,Longford,Longford,06-May-20
53.376483,-6.21763,1486,Dr Barry Teeling,"16 Maypark, Malahide Road, Dublin 5, D05 C9N4",16 Maypark,Cork,Laois,Laois,15-Apr-22
53.390181,-6.278406,1563,JPM Chambers,"167 Glasnevin Avenue, Dublin 11, D11 YK5N",167 Glasnevin Avenue,Dublin,Meath,Meath,15-Apr-22
53.394864,-6.381593,4183,Dr Mohsin Khan,"169 Edgewood Lawns, Dublin 15, D15 X6FW",169 Edgewood Lawns,Dublin,Wicklow,Wicklow,27-Apr-22
51.850542,-8.292831,3156,Westbeach Surgery,"16a West Beach, Cobh, Co. Cork, P24 XR65",Cork,Westmeath,Cork,Cork,26-Apr-22
52.270666,-9.702877,3050,Cooper Medicare,"17 Ashe Street, Tralee, Co. Kerry, V92 D76R",Kerry,Dublin,Sligo,Sligo,25-Apr-22
53.376776,-6.362763,1697,Dr Robert Nelson,"17 Beechpark Avenue, Dublin 15, D15 HP5H",17 Beechpark Avenue,Cork,Meath,Meath,15-Apr-22
53.362813,-6.23788,1267,Fairview Family Practice,"17 Fairview Strand, Dublin 3, D03 A5Y9",17 Fairview Strand,Dublin,Kildare,Kildare,08-Apr-22
52.347845,-7.413975,3005,Dr Timothy O Donovan,"17 Kickham Street, Carrick-on-suir, Co. Tipperary, E32 EF89",Tipperary,Kerry,Kildare,Kildare,25-Apr-22
53.458463,-6.219893,1021,The Plaza Clinic,"17 Main Street, Swords, Co. Dublin, K67 H3K4",Dublin,Westmeath,Laois,Laois,07-Apr-22
53.289572,-6.243567,1869,Dr Bent and Kinsella,"17 Pembroke Cottages, Main Street, Dundrum, Dublin 14, D14 X2T7",17 Pembroke Cottages,Cork,Meath,Meath,22-Apr-22
53.272544,-9.059246,2314,Corrib Medical Centre,"17/18 Mill Street, Galway, H91 E206",17/18 Mill Street,Mayo,Clare,Clare,27-Apr-22
53.384909,-6.383164,2029,Other - Femplus Clinic,"171 Roselawn Road, Dublin 15, D15 A7KN",171 Roselawn Road,Tipperary,Clare,Clare,05-Apr-22
53.307565,-6.319306,1199,Perrystown Family Practice,"171 Whitehall Road, Dublin 12, D12 P030",171 Whitehall Road,Kerry,Wicklow,Wicklow,08-Apr-22
53.325051,-6.29665,3258,Dr Catherine King,"172 Sundrive Road, Dublin 12, D12 V2CY",172 Sundrive Road,Dublin,Galway,Galway,26-Apr-22
53.342321,-6.29486,1203,Saint James Medical Centre,"178 James's Street, Dublin 8, D08 H60F",178 James's Street,Dublin,Cavan,Cavan,08-Apr-22
53.391663,-6.419981,2736,Dr Eric Dilworth,"17a Cherryfield Lawn, Dublin 15, D15 N729",17a Cherryfield Lawn,Meath,Kerry,Kerry,19-Apr-22
53.402316,-6.152267,4246,Clongriffin Medical Centre,"17a Main Street, Clongriffin, Dublin 13, D13 N2Y4",17a Main Street,Leitrim,Tipperary,Tipperary,27-Apr-22
52.257653,-7.107445,2081,Catherine Street Medical Centre,"18 Catherine Street, Waterford, X91 W0HA",18 Catherine Street,Kerry,Cork,Cork,27-Apr-22
52.659997,-8.62457,4243,The Clinic,"18/19 Parnell Street, Limerick, V94 XE29",18/19 Parnell Street,Dublin,Limerick,Limerick,27-Apr-22
53.322878,-6.265954,1263,Rafter Medical Centre,"183 Rathmines Road Lower, Dublin 6, D06 E3E5",183 Rathmines Road Lower,Kildare,Tipperary,Tipperary,08-Apr-22
53.298191,-6.30367,2445,Templeogue Village Medical,"184 Templeogue Road, Dublin 6W, D6W WN53",184 Templeogue Road,Clare,Kilkenny,Kilkenny,11-Apr-22
53.361603,-6.291025,1816,Sirona Medical,"185 Cabra Road, Dublin 7, D07 FR52",185 Cabra Road,Laois,Tipperary,Tipperary,22-Apr-22
53.373096,-6.220811,1407,Helena Butterfield,"188 Malahide Road, Dublin 3, D03 KT96",188 Malahide Road,Dublin,Limerick,Limerick,10-Feb-21
53.290468,-6.244694,2584,Dr. Stephen Mulvey,"18b Main Street, Dundrum, Dublin 14, D14 Y950",18b Main Street,Dublin,Kildare,Kildare,11-Apr-22
53.326131,-6.410747,1675,Ashwood Surgery,"19 Ashwood Road, Dublin 22, D22 E9K6",19 Ashwood Road,Dublin,Galway,Galway,15-Apr-22
52.658069,-8.631017,1213,GP Surgery,"19 Barrington Street, Limerick, V94 PCY9",19 Barrington Street,Galway,Mayo,Mayo,08-Apr-22
52.674172,-8.638216,1537,Thomand Park Clinic,"19 Cregan Avenue, Kileely, Limerick, V94 DD2V",19 Cregan Avenue,Dublin,Dublin,Dublin,15-Apr-22
53.727003,-7.798246,2448,Dublin Street Medical Centre,"19 Dublin Street, Longford, N39 KX01",19 Dublin Street,Kildare,Dublin,Dublin,11-Apr-22
53.716228,-6.354389,1768,Cornerstone Medical Practice,"19 Fair Street, Drogheda, Co. Louth, A92 VN2K",Louth,Dublin,Cork,Cork,31-Mar-22
53.298383,-6.361147,1162,Tallaght Medical Centre,"19 Redwood View, Dublin 24, D24 X6NW",19 Redwood View,Wicklow,Cork,Cork,08-Apr-22
53.335761,-6.270272,1275,HSE - Meath Day Care Unit,"1-9 The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 Y1TW",1-9 The Meath Primary Care Centre,Sligo,Donegal,Donegal,08-Apr-22
53.335761,-6.270272,1300,HSE - Meath Day Care Unit,"1-9 The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 Y1TW",1-9 The Meath Primary Care Centre,Clare,Kildare,Kildare,08-Apr-22
53.335761,-6.270272,1496,Dublin City GP,"1-9 The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 Y1TW",1-9 The Meath Primary Care Centre,Dublin,Cork,Cork,15-Apr-22
53.335761,-6.270272,2480,HSE - Child Community Health,"1-9 The Meath Primary Care Centre, Heytesbury Street, Dublin 8, D08 Y1TW",1-9 The Meath Primary Care Centre,Tipperary,Galway,Galway,12-Apr-22
53.37092,-6.204482,2738,Dr James Dolan,"191 Howth Road, Dublin 3, D03 A3V7",191 Howth Road,Cork,Clare,Clare,19-Apr-22
53.28862,-6.344055,5541,Airton Medical,"192b Glenview Park, Dublin 24, D24 K030",192b Glenview Park,Dublin,Clare,Clare,28-Apr-22
53.371305,-6.204637,1969,D3 Medical Centre,"196 Howth Road, Dublin 3, D03 C1P8",196 Howth Road,Kildare,Limerick,Limerick,26-Apr-22
53.371564,-6.202153,2702,Hanlon Medical Practice,"199 Howth Road, Dublin 3, D03 V6W9",199 Howth Road,Dublin,Tipperary,Tipperary,12-Apr-22
53.266566,-6.183686,1339,Foxrock Medical Centre,"1a Brighton Road, Dublin 18, D18 N8C0",1a Brighton Road,Wicklow,Clare,Clare,11-Apr-22
53.299355,-6.322362,2168,Dr Ahmad Ajina,"1a Orwell Park, Dublin 6w, D6W AD14",1a Orwell Park,Dublin,Kilkenny,Kilkenny,27-Apr-22
53.37783,-6.216239,5607,Thorndale Medical Centre,"1a Thorndale Drive, Dublin 5, D05 DX09",1a Thorndale Drive,Monaghan,Longford,Longford,28-Apr-22
53.296146,-6.212413,1271,Mount Merrion Medical Centre,"1st Floor 71 Deerpark Road, Mount Merrion, Blackrock, Co. Dublin, A94 D087",Dublin,Kildare,Dublin,Dublin,31-Mar-22
53.605257,-6.183835,2433,Yew Medical Centre ,"1st floor Balbriggan Primary Care Centre, 66 Dublin Street, Balbriggan, K32 HC94",1st floor Balbriggan Primary Care Centre,Galway,Cork,Cork,21-Apr-22
53.349653,-6.278475,2392,Charter Medical Group,"1st Floor Block G, Smithfield Market, Smithfield, Dublin 7, D07 VKP9",1st Floor Block G,Meath,Westmeath,Westmeath,11-Apr-22
54.007943,-6.401989,3620,"Dr. Sinead O'Brien, ","1st Floor Church Street Medical Centre, 1-3 Church Street, Dundalk, Co. Louth, A91 RD2P",Louth,Tipperary,Westmeath,Westmeath,30-Mar-22
54.003996,-6.403447,5097,The Square Medical,"1st Floor Elgee Building, Market Square, Dundalk, Co. Louth, A91 YR9X",Louth,Mayo,Laois,Laois,30-Mar-22
52.666653,-8.620608,2353,Bio Force Medical & Wellness Clinic,"1st Floor George's Quay House, George's Quay, Limerick, V94 YW9T",1st Floor George's Quay House,Cork,Cork,Cork,27-Apr-22
52.672128,-6.296737,2223,Gorey Family Practice,"1st Floor Gorey Shopping Centre, The Avenue, Gorey, Co. Wexford, Y25 W6D6",Wexford,Kerry,Dublin,Dublin,27-Apr-22
53.293948,-6.15139,2387,Generation Health Medical Clinic,"1st Floor South Building, 16a Monkstown Crescent, Monkstown, A94 Y8X0",1st Floor South Building,Kildare,Kildare,Kildare,27-Apr-22
53.28338,-9.03706,5371,GalwayDoc Walk-In Clinic,"1st Floor Tuam Road Retail Centre, Tuam Road, Galway, H91 KHA8",1st Floor Tuam Road Retail Centre,Roscommon,Tipperary,Tipperary,28-Apr-22
53.349103,-6.23874,5519,Other - Office of the Government Chief Information Officer (OGCIO,"1st Floor, 3 Spencer Dock, Dublin 1, D01 PF72",1st Floor,Mayo,Sligo,Sligo,22-Dec-20
53.511312,-6.399955,3383,Ashbourne Medical Centre,"1st Floor, Killegland Street, Ashbourne, Co. Meath, A84 TP84",Meath,Wexford,Donegal,Donegal,30-Mar-22
53.651649,-6.684112,2457,Town Medical Practice,"2 Bedford Place, Navan, Co. Meath, C15 VRF3",Meath,Limerick,Donegal,Donegal,11-Apr-22
52.804814,-7.211197,3019,Dr Prasad,"2 Bowden's Row, Castlecomer, Co. Kilkenny, R95 HP08",Kilkenny,Roscommon,Galway,Galway,25-Apr-22
53.856741,-9.304234,1949,Brooklands Medical Centre,"2 Brooklands Close, Castlebar, Co. Mayo, F23 NN82",Mayo,Leitrim,Westmeath,Westmeath,22-Apr-22
53.373663,-6.362911,1609,The Village Medical Surgery,"2 Castleknock Road, Dublin 15, D15 Y04N",2 Castleknock Road,Donegal,Donegal,Donegal,19-Mar-20
53.617525,-9.215376,1784,Dr Cliona Kilmartin,"2 Cois Na H-abhainn, Station Road, Ballinrobe, Co. Mayo, F31 HD50",Mayo,Dublin,Cork,Cork,22-Apr-22
53.504434,-6.390026,1885,Deerpark Medical Centre,"2 Deerpark, Ashbourne, Co. Meath, A84 HA24",Meath,Galway,Kildare,Kildare,22-Apr-22
53.027853,-6.213835,1967,Dr Ernan J Gallagher,"2 Donard House, Novara Avenue, Bray, Co. Wicklow",2 Donard House,Donegal,Cork,Cork,29-Apr-22
53.272291,-6.381172,5472,AAA Healthcare,"2 Elder Heath Drive, Kiltipper, Dublin 24, D24 C8EW",2 Elder Heath Drive,Dublin,Galway,Galway,13-Dec-20
53.399851,-6.170965,1832,Elmfield Medical Centre,"2 Elmfield Way, Clarehall, Donaghmede, Dublin 13, D13 Y9C1",2 Elmfield Way,Dublin,Waterford,Waterford,02-Apr-21
52.67857,-7.816986,1545,Dr Murphy & Harrington,"2 Friar Street, Thurles, Co. Tipperary, E41 W2X8",Tipperary,Galway,Waterford,Waterford,15-Apr-22
53.349499,-6.244858,1309,Custom House Square Medical Centre,"2 Gandon House, Custom House Square, Mayor Street Lower, Dublin 1, D01 CY50",2 Gandon House,Clare,Mayo,Mayo,08-Apr-22
53.335142,-6.324318,5627,The Croft Nursing Home,"2 Goldenbridge Walk, Dublin 8, D08 AY24",2 Goldenbridge Walk,Donegal,Louth,Louth,29-Apr-22
52.454428,-9.049078,1282,Quay Clinic,"2 Gortboy Court, Newcastle West, Co. Limerick, V42 E658",Limerick,Louth,Offaly,Offaly,08-Apr-22
53.393613,-6.418314,2704,Hartstown Medical Centre,"2 Hazelwood Avenue, Dublin 15, D15 VP04",2 Hazelwood Avenue,Louth,Cavan,Cavan,12-Apr-22
53.381054,-6.246244,3669,Dr Cox,"2 Iveragh Road, Dublin 9, D09 FK15",2 Iveragh Road,Dublin,Monaghan,Monaghan,27-Apr-22
51.889967,-8.461183,3211,Ivy Ville Medical Centre,"2 Ivy Ville, Douglas Road, Cork, T12 FK5X",2 Ivy Ville,Offaly,Limerick,Limerick,26-Apr-22
52.662732,-8.61892,1191,Dr Michael Griffin,"2 John's Square, Limerick, V94 K44A",2 John's Square,Dublin,Limerick,Limerick,08-Apr-22
53.387079,-6.377331,3419,Dr Clodagh Maguire,"2 Main Street, Blanchardstown, Dublin 15, D15 EHN9",2 Main Street,Sligo,Kildare,Kildare,26-Apr-22
53.382301,-6.207656,2732,Artane Medical Centre,"2 Mornington Park, Malahide Road, Dublin 5, D05 KF96",2 Mornington Park,Cork,Dublin,Dublin,19-Apr-22
51.955449,-7.848364,3085,Family Practice,"2 New Catherine Street, Youghal, Co. Cork, P36 HY86",Cork,Roscommon,Kildare,Kildare,25-Apr-22
54.003864,-6.404493,1963,Dr J. Whately,"2 Park Avenue, Dundalk, Co. Louth, A91 R88X",Louth,Meath,Galway,Galway,30-Mar-22
53.279244,-9.024293,1456,Renmore Park Surgery,"2 Renmore Park, Renmore, Galway, H91 H9K6",2 Renmore Park,Cork,Galway,Galway,15-Apr-22
52.804244,-8.448089,1728,Killaloe Family Practice,"2 Rygan House, Shantraud, Killaloe, Co. Clare, V94 T0H2",Clare,Westmeath,Mayo,Mayo,15-Apr-22
52.846552,-8.987119,1987,Fergus Medical Centre,"2 Saint Anthony's Terrace, Harmony Row, Ennis, Co. Clare, V95 WYX3",Clare,Limerick,Kerry,Kerry,26-Apr-22
53.184206,-6.789281,1764,Newbridge Medical Centre,"2 Saint Conleth's Terrace, Naas Road, Newbridge, Co. Kildare, W12 R868",Kildare,Galway,Roscommon,Roscommon,15-Apr-22
52.498233,-6.567818,2060,Mill Park Medical Centre,"2 Saint John's Terrace, Saint John's Road, Enniscorthy, Co. Wexford, Y21 N8N0",Wexford,Galway,Donegal,Donegal,27-Apr-22
53.385614,-6.233885,4134,Dr Richard Callan - Shantalla Road,"2 Shantalla Road, Dublin 9, D09 V0T8",2 Shantalla Road,Westmeath,Laois,Laois,31-Mar-22
53.190383,-6.795215,3267,Roseberry Clinic ,"2 The Bungalow, Roseberry, Newbridge, Co. Kildare, W12 FT82",Kildare,Kildare,Laois,Laois,26-Apr-22
54.086098,-8.512133,2875,Dr M J Flynn,"2 The Commons, Ballymote, Co. Sligo, F56 TX37",Sligo,Longford,Wexford,Wexford,21-Apr-22
51.87668,-8.43521,2210,Dr Nick Flynn,"2 Tramway Terrace, Douglas East, Douglas, Cork, T12 T2CP",2 Tramway Terrace,Westmeath,Meath,Meath,27-Apr-22
53.393334,-6.407923,2705,Woodvale General Practice,"2 Woodvale Drive, Dublin 15, D15 XF50",2 Woodvale Drive,Dublin,Meath,Meath,12-Apr-22
53.359453,-6.256128,1082,Mountjoy Family Practice,"2/3 Baker's Yard, Portland Street North, Dublin 1, D01 V656",2/3 Baker's Yard,Carlow,Meath,Meath,21-Apr-22
55.189043,-7.038618,2701,Clontarf General Practice,"2/3 Churchgate Avenue, Dublin 3, Clontarf",2/3 Churchgate Avenue,Mayo,Cork,Cork,06-Apr-22
53.695444,-6.243805,2048,"Drs Cremin, Orr and Keaveny","20 Brookside, Bettystown, Co. Meath, A92 PA02",Meath,Mayo,Wicklow,Wicklow,31-Mar-22
53.347526,-6.398425,2096,Glenfield Family Practice,"20 Glenfield Avenue, Dublin 22, D22 E309",20 Glenfield Avenue,Cork,Mayo,Mayo,27-Apr-22
53.355352,-6.371306,1946,Haastrup's Surgery,"20 Kennelsfort Road Lower, Dublin 20, D20 CX86",20 Kennelsfort Road Lower,Mayo,Kerry,Kerry,22-Apr-22
53.445935,-6.202112,1171,Kinsealy Medical Centre,"20 The Rise, Melrose Park, Kinsealy, Co. Dublin, K67 F683",Dublin,Mayo,Kerry,Kerry,08-Apr-22
53.377511,-6.586794,1849,Park Lodge Medical Centre,"201 Old Railpark, Maynooth, Co. Kildare, W23 W7T2",Kildare,Limerick,Limerick,Limerick,22-Apr-22
53.341721,-6.326379,2109,Sarsfield Medical Centre,"201 Seven Oaks, Sarsfield Road, Dublin 10, D10 KV70",201 Seven Oaks,Cavan,Limerick,Limerick,27-Apr-22
53.316481,-6.316628,1230,Kimmage Medical Centre,"202 Kimmage Road West, Dublin 12, D12 A4VF",202 Kimmage Road West,Laois,Kerry,Kerry,08-Apr-22
53.390488,-6.263767,2706,D9 Family Practice,"204 Ballymun Road, Dublin 9, D09 X3P0",204 Ballymun Road,Leitrim,Cork,Cork,12-Apr-22
53.358141,-6.267505,5552,Other - Safetynet Primary Care Mobile Health and Screening Unit,"21 Nelson Street, Dublin 7, D07 KX5K",21 Nelson Street,Wicklow,Meath,Meath,12-Apr-22
52.844047,-8.984535,1032,Riverwalk Medical Centre,"21 Parnell Street, Ennis, Co. Clare, V95 RK3C",Clare,Cork,Tipperary,Tipperary,07-Apr-22
,,1491,"Sea Road Surgery, ","21 Sea Road, Galway, H91 E09H",21 Sea Road,Cork,Cavan,Cavan,15-Apr-22
53.288082,-6.125571,1402,Sheehan Medical Practice,"21 Summerhill Road, Dun Laoghaire, Co. Dublin, A96 A4P1",Dublin,Westmeath,Donegal,Donegal,31-Mar-22
53.276926,-6.215089,4235,Sandyford Healthcare,"21 Time Place, Corrig Road, Sandyford Business Park, Dublin 18, D18 R89T",21 Time Place,Mayo,Donegal,Donegal,27-Apr-22
53.276926,-6.215089,5496,Other - Sandyford Specialist Care,"21 Time Place, Corrig Road, Sandyford Business Park, Dublin 18, D18 R89T",21 Time Place,Mayo,Mayo,Mayo,28-Apr-22
53.276738,-6.24845,2564,Ballinteer Health General & Family Pratice,"21 Woodpark, Ballinteer Avenue, Dublin 16, D16 HT65",21 Woodpark,Cork,Meath,Meath,11-Apr-22
53.36707,-6.313927,1314,Family Medical Centre,"213 Navan Road, Dublin 7, D07 XN34",213 Navan Road,Tipperary,Limerick,Limerick,08-Apr-22
53.288711,-6.246916,1348,Dundrum Family Practice,"218 Barton Road East, Dublin 14, D14 AE92",218 Barton Road East,Kerry,Limerick,Limerick,11-Apr-22
53.319867,-6.315381,5457,"Dental -Crumlin Denture Service, ","21a Saint Agnes Road, Dublin 12, D12 KX88",21a Saint Agnes Road,Mayo,Cork,Cork,02-Apr-21
53.349989,-6.252662,4093,24 Doc,"21a Store Street, Dublin 1, D01 RW68",21a Store Street,Mayo,Laois,Laois,27-Apr-22
53.365027,-6.271511,1572,Prospect Medical Practice,"22 Prospect Road, Dublin 9, D09 C940",22 Prospect Road,Donegal,Dublin,Dublin,15-Apr-22
53.288306,-6.200096,2091,Stillorgan Medical Centre,"22 Stillorgan Plaza, Lower Kilmacud Road, Stillorgan, Co. Dublin, A94 TR90",Dublin,Cork,Galway,Galway,31-Mar-22
52.706305,-8.873574,2684,Flynn Medical Centre Shannon,"22 Tullyvarraga Hill, Tullyvarraga, Shannon, Co. Clare, V14 W522",Clare,Louth,Cork,Cork,12-Apr-22
52.667173,-8.56937,3397,Personal Medical Clinic,"22 University Court, Castletroy, Limerick, V94 AXY7",22 University Court,Louth,Dublin,Dublin,26-Apr-22
52.662876,-8.623927,1030,Dr Michael O'Flynn,"22 William Street, Limerick, V94 XV9T",22 William Street,Wexford,Galway,Galway,07-Apr-22
53.32299,-6.248658,1624,Ranelagh Medical Centre,"22-26 Sandford Road, Dublin 6, D06 A365",22-26 Sandford Road,Limerick,Roscommon,Roscommon,06-Apr-22
53.719941,-6.34942,1838,Northgate Surgery,"226 Pearse Park, Drogheda, Co. Louth, A92 E088",Louth,Clare,Mayo,Mayo,30-Mar-22
53.390774,-6.294063,1794,Clune Road Medical Centre,"23 Clune Road, Finglas, Dublin 11, D11 W95N",23 Clune Road,Cork,Mayo,Mayo,22-Apr-22
53.391563,-6.301782,2047,North Road Medical Centre,"23 North Road, Dublin 11, D11 N224",23 North Road,Wicklow,Dublin,Dublin,27-Apr-22
53.279818,-6.361252,3252,Drs Cantwell & Spillane,"23 Old Bawn Way, Dublin 24, D24 TKP0",23 Old Bawn Way,Cavan,Galway,Galway,26-Apr-22
52.501698,-6.57225,2347,Hillview Family Practice,"23 Weafer Street, Enniscorthy, Co. Wexford, Y21 K702",Wexford,Kilkenny,Cork,Cork,27-Apr-22
53.327632,-6.308054,1658,The Iveagh Medical clinic,"235 Crumlin Road, Dublin 12, D12 WR53",235 Crumlin Road,Mayo,Galway,Galway,15-Apr-22
53.331813,-6.285887,1226,Dr O'Flynn ,"239 South Circular Road, Dublin 8, D08 R2C1",239 South Circular Road,Kerry,Meath,Meath,08-Apr-22
52.259934,-7.118771,2346,Other - Genesis Medical Aesthetic & Laser Clinic,"24 Ballybricken, Waterford, X91 YNP9",24 Ballybricken,Waterford,Longford,Longford,05-Apr-22
53.32111,-6.409265,1674,Clondalkin Medical Centre,"24 Cherrywood Grove, Dublin 22, D22 C3W9",24 Cherrywood Grove,Cork,Meath,Meath,15-Apr-22
53.272002,-9.049517,1736,Galway Bay Medical Centre,"24 Dock Gate, Dock road, Co. Galway, H91 PCF5",Galway,Laois,Kildare,Kildare,15-Apr-22
51.875082,-8.43966,3145,The Surgery,"24 Douglas West, Douglas, Cork, T12 T2WP",24 Douglas West,Donegal,Donegal,Donegal,25-Apr-22
51.88904,-8.47555,1906,Friars Walk Medical,"24 Friars Walk, Cork, T12 HTN3",24 Friars Walk,Waterford,Donegal,Donegal,22-Apr-22
53.320922,-6.265257,1196,Rathmines Clinic,"24 Rathmines Road Upper, Dublin 6, D06 W2R4",24 Rathmines Road Upper,Cork,Galway,Galway,08-Apr-22
51.897519,-8.480494,2217,Washington Street Medical Centre,"24 Washington Street West, Cork, T12 K5TK",24 Washington Street West,Sligo,Donegal,Donegal,27-Apr-22
53.317379,-6.207719,1373,Merrion Gates Medical Centre ,"240 Merrion Road, Dublin 4, D04 CF74",240 Merrion Road,Westmeath,Laois,Laois,12-Apr-22
53.359556,-6.258767,3667,Dr E J Cox,"25 Belvedere Road, Dublin 1, D01 F438",25 Belvedere Road,Mayo,Laois,Laois,27-Apr-22
51.884225,-8.487679,4254,HR Clinic,"25 Earlwood Estate, The Lough, Cork, T12 Y9AK",25 Earlwood Estate,Sligo,Louth,Louth,27-Apr-22
53.274826,-9.064653,5444,HSE - Community Healthcare West,"25 Newcastle Road, Galway, H91 RW28",25 Newcastle Road,Dublin,Meath,Meath,06-Apr-22
53.274826,-9.064653,5486,HSE - PCCC,"25 Newcastle Road, Galway, H91 RW28",25 Newcastle Road,Donegal,Waterford,Waterford,29-Sep-21
53.365752,-6.496153,3741,Mount Martin Surgery,"25 Old Hill, Leixlip, Co. Kildare, W23 P8P3",Kildare,Galway,Cavan,Cavan,27-Apr-22
53.285455,-6.153499,1700,Monkstown Surgery,"25 Oliver Plunkett Road, Dun Laoghaire, Co. Dublin, A96 V8K1",Dublin,Carlow,Offaly,Offaly,15-Apr-22
53.389071,-6.245612,1104,Swords Road Medical Practice,"250 Swords Road, Dublin 9, D09 E735",250 Swords Road,Cork,Mayo,Mayo,07-Apr-22
53.321093,-6.279526,3637,Harold's Cross Surgery,"254 Harold's Cross Road, Dublin 6w, D6W F789",254 Harold's Cross Road,Clare,Louth,Louth,27-Apr-22
52.658248,-8.631734,2312,Royal Med Health Centre Limerick,"26 Barrington St, Limerick, V94 WKH5",26 Barrington St,Cork,Louth,Louth,27-Apr-22
53.34147,-6.252178,2428,The Gallery Medical Centre,"26 Clare Street, Dublin 2, D02 VX59",26 Clare Street,Sligo,Kilkenny,Kilkenny,11-Apr-22
53.34147,-6.252178,3324,Clare Street Medical Centre,"26 Clare Street, Dublin 2, D02 VX59",26 Clare Street,Cork,Cork,Cork,26-Apr-22
53.34147,-6.252178,4255,Lincoln Place Medical,"26 Clare Street, Dublin 2, D02 VX59",26 Clare Street,Cork,Waterford,Waterford,27-Apr-22
53.367026,-6.29303,1146,Village Medical,"26 Fassaugha Avenue, Cabra, Dublin 7, D07 X9YN",26 Fassaugha Avenue,Cork,Galway,Galway,08-Apr-22
52.637083,-9.487619,1215,Carr Medical Centre,"26 Frances Street, Kilrush, Co. Clare, V15 RD82",Clare,Tipperary,Carlow,Carlow,08-Apr-22
53.288824,-6.207862,1268,Kilmacud Medical Centre,"26 Lower Kilmacud Road, Stillorgan, Co. Dublin, A94 KD78",Dublin,Wexford,Sligo,Sligo,31-Mar-22
52.089638,-7.623936,5065,Dr James Stacey,"26 O'connell Street, Dungarvan, Co. Waterford, X35 YC98",Waterford,Cork,Limerick,Limerick,27-Apr-22
53.364634,-6.184258,2113,Clontarf Medical Centre,"26 Saint Gabriel's Road, Dublin 3, D03 H016",26 Saint Gabriel's Road,Cork,Limerick,Limerick,27-Apr-22
53.345679,-6.264558,1839,The Temple Bar Medical Centre,"26 Wellington Quay, Dublin 2, D02 R221",26 Wellington Quay,Cork,Kerry,Kerry,22-Apr-22
53.367918,-6.317722,2441,Family Clinic LTD,"263 Navan Road, Dublin 7, D07 RCK4",263 Navan Road,Cork,Wexford,Wexford,11-Apr-22
