"STATISTIC","Statistic Label","TLIST(A1)","CensusYear","C04104V04868","County and City","UNIT","VALUE"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","4.534005038"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a2-13a3-e055-000000000001","Clare","%","52.07289294"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","23.66153411"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","19.83263598"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","17.46319366"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","23.37555066"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","49.83277592"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1435-13a3-e055-000000000001","Galway City","%","57.38137083"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","40.73552701"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","31.98567042"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1493-13a3-e055-000000000001","Mayo","%","36.81426628"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","47.16081491"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1498-13a3-e055-000000000001","Sligo","%","26.74736431"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-149d-13a3-e055-000000000001","Cavan","%","30.70639116"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","63.27139563"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2002","2002","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","-0.597213006"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","IE0","State","%","85.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1492-13a3-e055-000000000001","Carlow","%","92.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","117.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","132.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","145.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","154.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","113.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","124.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-148d-13a3-e055-000000000001","Laois","%","127.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1490-13a3-e055-000000000001","Longford","%","127.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1491-13a3-e055-000000000001","Louth","%","100"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1494-13a3-e055-000000000001","Meath","%","124"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1496-13a3-e055-000000000001","Offaly","%","107.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","96"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-149c-13a3-e055-000000000001","Wexford","%","67.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","92"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a2-13a3-e055-000000000001","Clare","%","47"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","77"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","63.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","84.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","78.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","78.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1435-13a3-e055-000000000001","Galway City","%","122.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","69.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","73.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1493-13a3-e055-000000000001","Mayo","%","57.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","73.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1498-13a3-e055-000000000001","Sligo","%","104.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-149d-13a3-e055-000000000001","Cavan","%","120.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","58.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2006","2006","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","84.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","IE0","State","%","8.68"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1492-13a3-e055-000000000001","Carlow","%","29.37"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","-5.57"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","-4.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","-8.56"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","-2.92"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","-7.71"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","12.56"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-148d-13a3-e055-000000000001","Laois","%","-3.61"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1490-13a3-e055-000000000001","Longford","%","15.67"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1491-13a3-e055-000000000001","Louth","%","2.05"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1494-13a3-e055-000000000001","Meath","%","-4.81"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1496-13a3-e055-000000000001","Offaly","%","1.97"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","-1.87"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-149c-13a3-e055-000000000001","Wexford","%","12.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","-3.59"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a2-13a3-e055-000000000001","Clare","%","20.09"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","7.55"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","20.49"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","5.79"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","16.73"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","7.48"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1435-13a3-e055-000000000001","Galway City","%","-5.75"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","10.92"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","23.54"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1493-13a3-e055-000000000001","Mayo","%","13.51"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","24.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1498-13a3-e055-000000000001","Sligo","%","10.23"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-149d-13a3-e055-000000000001","Cavan","%","21.34"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","26.01"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2011","2011","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","23.03"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","IE0","State","%","-15.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1492-13a3-e055-000000000001","Carlow","%","-32.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","-21.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","-27.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","-27.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","-32.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","-25.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","-23.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-148d-13a3-e055-000000000001","Laois","%","-22.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1490-13a3-e055-000000000001","Longford","%","-23.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1491-13a3-e055-000000000001","Louth","%","-24.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1494-13a3-e055-000000000001","Meath","%","-21"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1496-13a3-e055-000000000001","Offaly","%","-20.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","-18.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-149c-13a3-e055-000000000001","Wexford","%","-12.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","-17.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a2-13a3-e055-000000000001","Clare","%","-7.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","-18.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","-10"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","-19.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","-9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","-14.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1435-13a3-e055-000000000001","Galway City","%","-15.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","-10.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","-5.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1493-13a3-e055-000000000001","Mayo","%","-4.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","-10.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1498-13a3-e055-000000000001","Sligo","%","-10.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-149d-13a3-e055-000000000001","Cavan","%","-19.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","-4.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2016","2016","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","-8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","IE0","State","%","-6.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1492-13a3-e055-000000000001","Carlow","%","-7.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1433-13a3-e055-000000000001","Dublin City","%","-3.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-149f-13a3-e055-000000000001","Dún Laoghaire-Rathdown","%","10.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a0-13a3-e055-000000000001","Fingal","%","1.8"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a1-13a3-e055-000000000001","South Dublin","%","12.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a7-13a3-e055-000000000001","Kildare","%","0.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a8-13a3-e055-000000000001","Kilkenny","%","4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-148d-13a3-e055-000000000001","Laois","%","-12.3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1490-13a3-e055-000000000001","Longford","%","-12.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1491-13a3-e055-000000000001","Louth","%","-7.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1494-13a3-e055-000000000001","Meath","%","-2.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1496-13a3-e055-000000000001","Offaly","%","-6.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-149b-13a3-e055-000000000001","Westmeath","%","-14.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-149c-13a3-e055-000000000001","Wexford","%","-11.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-149e-13a3-e055-000000000001","Wicklow","%","-3"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a2-13a3-e055-000000000001","Clare","%","-8.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1451-13a3-e055-000000000001","Cork City and Cork County","%","-10"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a6-13a3-e055-000000000001","Kerry","%","-2.1"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-148f-13a3-e055-000000000001","Limerick City and County","%","-10.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1499-13a3-e055-000000000001","Tipperary","%","-12.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-149a-13a3-e055-000000000001","Waterford City and County","%","-18"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1435-13a3-e055-000000000001","Galway City","%","9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a5-13a3-e055-000000000001","Galway County","%","-2.6"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-148e-13a3-e055-000000000001","Leitrim","%","-13.7"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1493-13a3-e055-000000000001","Mayo","%","-3.5"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1497-13a3-e055-000000000001","Roscommon","%","-14.4"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1498-13a3-e055-000000000001","Sligo","%","-8.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-149d-13a3-e055-000000000001","Cavan","%","-13.2"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-14a4-13a3-e055-000000000001","Donegal","%","-3.9"
"F2021C05","Percentage change in vacant houses (including holiday homes) since previous census","2022","2022","2ae19629-1495-13a3-e055-000000000001","Monaghan","%","-3.3"
